loyalty_number,country,province,city,postal_code,gender,education,salary,marital_status,loyalty_card,clv,enrollment_type,enrollment_year,enrollment_month,cancellation_year,cancellation_month,frequency_count,total_flights_booked,total_flights_with_companions,total_distance,total_points_accumulated,total_points_redeemed,total_dollar_cost_redeemed,first_year,last_year,active_years,month_apr,month_aug,month_dec,month_feb,month_jan,month_jul,month_jun,month_mar,month_may,month_nov,month_oct,month_sep,active_member
174896,Canada,Alberta,Edmonton,T3G 6Y6,Female,College,71960.0,Single,Star,4016.54,Standard,2015,4,2015.0,12.0,24,0,0,0,0.0,0,0,2017,2018,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
695855,Canada,Quebec,Montreal,H2T 2J6,Female,College,71960.0,Divorced,Star,4019.38,Standard,2013,4,,,24,111,15,35876,3627.68,436,35,2017,2018,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
699511,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,College,71960.0,Divorced,Star,4019.38,Standard,2014,7,,,24,95,23,21029,2118.92,0,0,2017,2018,2,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,True
377322,Canada,Alberta,Edmonton,T9G 1W3,Female,Bachelor,62518.0,Married,Star,4023.81,Standard,2016,5,,,24,180,68,48288,4856.16,2450,198,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
511053,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,62518.0,Married,Star,4023.81,Standard,2015,3,,,24,94,9,29191,2957.6,802,65,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,True
890753,Canada,Quebec,Montreal,H2Y 2W2,Male,College,71960.0,Married,Star,4025.1,Standard,2017,9,,,24,78,9,15490,1576.48,723,58,2017,2018,2,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,True
796670,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,47536.0,Married,Star,4035.68,Standard,2014,2,,,24,152,49,43762,4426.84,814,66,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
556136,Canada,Quebec,Montreal,H4G 3T4,Female,College,71960.0,Married,Star,4035.77,Standard,2017,1,,,24,134,33,47910,4809.36,521,42,2017,2018,2,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,True
513081,Canada,Alberta,Edmonton,T9G 1W3,Female,Bachelor,98320.0,Married,Star,4037.5,Standard,2015,11,,,24,98,40,40927,4153.68,2148,174,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
930718,Canada,Quebec,Montreal,H2T 2J6,Female,High School or Below,63577.0,Married,Star,4037.55,Standard,2015,7,,,24,176,38,50745,5117.28,1088,88,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
235872,Canada,Ontario,Toronto,P1J 8T7,Female,Doctor,89057.0,Single,Star,4046.94,Standard,2013,3,,,24,143,24,31125,3127.68,1221,98,2017,2018,2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
881142,Canada,British Columbia,Vancouver,V1E 4R6,Female,Doctor,89057.0,Single,Star,4046.94,Standard,2016,9,2017.0,5.0,24,34,12,11743,1173.0,870,71,2017,2018,2,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False
295147,Canada,British Columbia,Kelowna,V09 2E9,Male,Bachelor,99814.0,Married,Star,4048.16,Standard,2017,5,,,24,107,46,40226,4053.56,2024,164,2017,2018,2,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,True
306110,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,64587.0,Married,Star,4053.37,Standard,2013,5,,,24,98,26,30791,3105.08,1639,132,2017,2018,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,True
295217,Canada,Ontario,Toronto,M1R 4K3,Female,Doctor,67411.0,Divorced,Star,4059.57,Standard,2016,6,,,24,103,26,29443,2978.36,1767,144,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,True
967300,Canada,Alberta,Edmonton,T9G 1W3,Male,Bachelor,62630.0,Single,Aurora,6364.9,2018 Promotion,2018,3,2018.0,11.0,24,28,9,9816,980.0,536,43,2017,2018,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,False
591731,Canada,Ontario,Toronto,P2T 6G3,Male,Bachelor,51370.0,Married,Star,4064.18,Standard,2013,9,,,24,160,45,50330,5075.0,645,52,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
326905,Canada,British Columbia,Vancouver,V5R 1W3,Female,College,71960.0,Married,Star,4068.09,Standard,2017,2,,,24,119,27,30055,3001.0,704,57,2017,2018,2,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
375511,Canada,Quebec,Montreal,H2Y 2W2,Female,Bachelor,59300.0,Single,Star,4070.05,Standard,2014,7,,,24,168,36,50169,5032.56,1436,117,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
485283,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,102479.0,Single,Star,4072.85,Standard,2017,9,,,24,65,23,20426,2040.0,564,46,2017,2018,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,True
920716,Canada,Alberta,Peace River,T9O 2W2,Female,College,71960.0,Single,Aurora,7098.91,2018 Promotion,2018,4,,,24,46,22,14018,1399.0,697,56,2017,2018,2,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,True
797685,Canada,Alberta,Edmonton,T3G 6Y6,Male,College,71960.0,Married,Star,4079.13,Standard,2017,6,,,24,109,29,31283,3147.48,1407,113,2017,2018,2,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,True
216467,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Doctor,90995.0,Married,Star,4083.56,Standard,2014,7,,,24,113,16,39851,4006.0,920,75,2017,2018,2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
958839,Canada,Quebec,Montreal,H4G 3T4,Male,Doctor,90995.0,Married,Star,4083.56,Standard,2018,8,,,24,31,8,9234,923.0,0,0,2017,2018,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,True
539673,Canada,Ontario,Toronto,P5S 6R4,Female,Bachelor,49558.0,Married,Star,4087.51,Standard,2015,2,2018.0,6.0,24,85,8,21252,2131.12,498,40,2017,2018,2,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False
746226,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,63501.0,Married,Star,4089.04,Standard,2018,1,,,48,20,7,5004,500.0,0,0,2017,2018,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
484718,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,76367.0,Single,Star,4089.46,Standard,2012,6,,,24,125,24,37846,3806.48,2102,171,2017,2018,2,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
528492,Canada,Quebec,Hull,J8Y 3Z5,Male,Bachelor,60360.0,Married,Star,4090.75,Standard,2015,6,2018.0,11.0,24,135,34,40566,4080.48,821,67,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False
995091,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,55454.0,Married,Star,4095.2,Standard,2017,9,,,24,57,13,17901,1852.28,506,41,2017,2018,2,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True
632793,Canada,Quebec,Hull,J8Y 3Z5,Female,High School or Below,60370.0,Single,Star,4097.37,Standard,2016,6,,,24,111,29,33220,3349.24,506,41,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,True
912220,Canada,British Columbia,Vancouver,V6E 3Z3,Male,High School or Below,60370.0,Single,Star,4097.37,Standard,2013,8,2014.0,4.0,24,0,0,0,0.0,0,0,2017,2018,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
382197,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,69367.0,Married,Star,4100.47,Standard,2017,10,2018.0,6.0,24,43,12,9687,996.24,461,37,2017,2018,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,False
705196,Canada,British Columbia,Whistler,V6T 1Y8,Female,College,71960.0,Single,Star,4101.94,Standard,2013,11,,,24,189,55,43341,4358.72,1808,146,2017,2018,2,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,True
123094,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,92223.0,Married,Star,4103.85,Standard,2018,1,,,24,79,22,21807,2209.56,337,27,2017,2018,2,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,True
366540,Canada,Alberta,Calgary,T3E 2V9,Female,Bachelor,90077.0,Married,Aurora,7288.88,2018 Promotion,2018,3,,,24,136,24,41086,4254.0,1853,150,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
119488,Canada,Quebec,Tremblant,H5Y 2S9,Female,College,71960.0,Single,Star,4108.26,Standard,2017,6,,,24,118,13,31830,3216.88,0,0,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,True
287750,Canada,Ontario,Ottawa,K1F 2R2,Female,College,71960.0,Single,Star,4109.31,Standard,2012,8,,,24,157,52,45163,4561.92,1694,137,2017,2018,2,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
735846,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,95318.0,Married,Star,4109.79,Standard,2012,8,,,24,141,54,50394,5104.96,2199,178,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
606026,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,55207.0,Single,Star,4110.62,Standard,2015,7,,,24,167,30,44909,4559.56,1084,88,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
460291,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,Bachelor,55476.0,Divorced,Star,4111.2,Standard,2015,9,,,24,148,36,42551,4261.76,0,0,2017,2018,2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
743001,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,79533.0,Married,Star,4111.89,Standard,2017,5,,,24,100,17,27863,2788.48,1191,96,2017,2018,2,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,True
869799,Canada,Ontario,Toronto,P1W 1K4,Female,Bachelor,79533.0,Married,Star,4111.89,Standard,2015,3,,,24,97,23,26182,2657.76,688,56,2017,2018,2,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True
520321,Canada,Ontario,London,M5B 3E4,Female,Doctor,237245.0,Married,Star,4112.84,Standard,2015,9,2016.0,5.0,24,0,0,0,0.0,0,0,2017,2018,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
279419,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,College,71960.0,Single,Star,4117.37,Standard,2013,7,,,48,283,96,85342,8662.68,4221,343,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
170585,Canada,Ontario,Thunder Bay,K8T 5M5,Male,Bachelor,82675.0,Single,Star,4118.59,Standard,2013,8,,,24,122,46,37755,3788.88,405,33,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
188340,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,82675.0,Single,Star,4118.59,Standard,2017,4,,,24,172,42,49480,4988.6,1382,113,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
670817,Canada,Ontario,Ottawa,K1F 2R2,Male,Bachelor,82675.0,Single,Star,4118.59,Standard,2016,12,,,24,151,35,48343,4831.96,682,55,2017,2018,2,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,True
509513,Canada,British Columbia,Vancouver,V5R 1W3,Male,College,71960.0,Single,Star,4121.25,Standard,2012,12,,,24,159,34,38879,3904.8,576,47,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,True
779247,Canada,Manitoba,Winnipeg,R2C 0M5,Male,Bachelor,86987.0,Married,Star,4122.57,Standard,2012,9,,,24,174,31,40927,4127.48,536,43,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
111255,Canada,Quebec,Hull,J8Y 3Z5,Male,High School or Below,70272.0,Married,Star,4122.96,Standard,2013,3,,,24,154,29,48771,4922.0,0,0,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,True
763061,Canada,Ontario,Toronto,P2T 6G3,Male,Bachelor,56845.0,Married,Star,4126.61,Standard,2014,4,,,24,64,8,21019,2106.08,515,42,2017,2018,2,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,True
766335,Canada,Alberta,Edmonton,T9G 1W3,Male,Bachelor,67756.0,Married,Aurora,7482.49,2018 Promotion,2018,2,,,24,117,19,25010,2658.5,509,41,2017,2018,2,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,True
428919,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,58209.0,Divorced,Star,4139.9,Standard,2015,7,,,24,121,35,37025,3716.96,0,0,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,True
139863,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,67223.0,Married,Star,4142.56,Standard,2015,10,,,24,104,32,32535,3293.4,857,69,2017,2018,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
695755,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,Bachelor,79088.0,Married,Star,4144.87,Standard,2012,4,,,24,0,0,0,0.0,0,0,2017,2018,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
355331,Canada,Ontario,Thunder Bay,K8T 5M5,Male,College,71960.0,Divorced,Star,4145.02,Standard,2013,7,,,24,171,63,38439,3853.2,2592,211,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
578837,Canada,Ontario,Toronto,P5S 6R4,Male,College,71960.0,Single,Star,4152.65,Standard,2012,5,,,24,84,27,37563,3775.24,1028,83,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,True
603248,Canada,British Columbia,Vancouver,V6E 3D9,Male,College,71960.0,Married,Star,4157.7,Standard,2016,2,2016.0,10.0,24,0,0,0,0.0,0,0,2017,2018,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
467182,Canada,Alberta,Edmonton,T9G 1W3,Female,Bachelor,102347.0,Married,Star,4160.02,Standard,2013,12,2018.0,10.0,24,154,36,38592,3897.28,1762,144,2017,2018,2,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,False
601407,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,72809.0,Married,Star,4165.17,Standard,2015,9,,,24,123,14,29407,2990.48,0,0,2017,2018,2,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,True
700871,Canada,Newfoundland,St. John's,A1C 6H9,Female,Bachelor,74567.0,Married,Star,4165.25,Standard,2015,12,,,24,131,25,29285,2932.24,0,0,2017,2018,2,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,True
203809,Canada,Alberta,Edmonton,T3G 6Y6,Female,High School or Below,54160.0,Married,Star,4165.35,Standard,2012,7,,,24,0,0,0,0.0,0,0,2017,2018,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
705589,Canada,Ontario,Toronto,P1L 8X8,Female,College,71960.0,Single,Star,4165.99,Standard,2012,5,,,24,158,51,49035,4924.88,426,35,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
354438,Canada,Quebec,Montreal,H2T 2J6,Male,College,71960.0,Married,Star,4167.09,Standard,2018,9,,,48,40,14,11436,1143.0,328,27,2017,2018,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,True
746060,Canada,British Columbia,Victoria,V10 6T5,Male,College,71960.0,Married,Star,4167.09,Standard,2014,4,,,24,146,38,41168,4135.0,421,34,2017,2018,2,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
469718,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,73544.0,Married,Star,4167.42,Standard,2013,1,,,24,128,24,43397,4356.84,584,47,2017,2018,2,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
164429,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,57852.0,Single,Star,4169.36,Standard,2012,9,,,24,135,47,45614,4602.96,2221,179,2017,2018,2,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
708373,Canada,Ontario,Toronto,M2P 4F6,Female,Bachelor,57852.0,Single,Star,4169.36,Standard,2017,3,,,24,142,29,40459,4085.12,0,0,2017,2018,2,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
225088,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,97991.0,Married,Star,4170.34,Standard,2015,9,,,24,110,28,39261,3934.48,0,0,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,True
100214,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,63253.0,Married,Star,4170.57,Standard,2015,8,,,24,79,17,33982,3426.0,861,70,2017,2018,2,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,True
459999,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,53465.0,Single,Star,4170.69,Standard,2017,9,,,24,88,23,22033,2227.68,694,56,2017,2018,2,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,True
553936,Canada,Ontario,Toronto,P1J 8T7,Female,Bachelor,53465.0,Single,Star,4170.69,Standard,2014,12,2015.0,8.0,24,0,0,0,0.0,0,0,2017,2018,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
268128,Canada,Ontario,Toronto,P1W 1K4,Female,High School or Below,47663.0,Married,Star,4177.88,Standard,2013,1,,,24,154,32,38829,3906.76,992,80,2017,2018,2,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
930584,Canada,British Columbia,Vancouver,V5R 1W3,Male,College,71960.0,Single,Star,4185.76,Standard,2015,7,,,24,145,46,38228,3871.56,468,38,2017,2018,2,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,True
327796,Canada,Quebec,Quebec City,G1B 3L5,Male,College,71960.0,Single,Star,4191.06,Standard,2017,6,,,24,98,37,33779,3382.4,380,31,2017,2018,2,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True
947467,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,49937.0,Married,Star,4196.43,Standard,2015,2,,,24,133,23,30041,3032.68,1848,150,2017,2018,2,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,True
743510,Canada,British Columbia,Vancouver,V6E 3D9,Male,College,71960.0,Single,Star,4196.65,Standard,2016,5,,,24,111,20,31570,3175.04,417,34,2017,2018,2,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,True
580324,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,61113.0,Married,Star,4198.03,Standard,2013,6,,,24,84,31,35918,3586.0,1089,88,2017,2018,2,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,True
845613,Canada,Quebec,Montreal,H2Y 4R4,Male,Bachelor,54297.0,Married,Star,4198.03,Standard,2018,10,,,24,12,4,4403,440.0,687,55,2017,2018,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True
645919,Canada,Alberta,Edmonton,T3G 6Y6,Female,Bachelor,66297.0,Divorced,Aurora,7484.31,2018 Promotion,2018,3,,,24,89,32,35654,3981.0,0,0,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,True
423324,Canada,Quebec,Montreal,H2Y 2W2,Male,Bachelor,69599.0,Divorced,Star,4200.37,Standard,2017,12,,,24,35,4,6769,689.0,0,0,2017,2018,2,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,True
101945,Canada,Nova Scotia,Halifax,B3C 2M8,Male,Bachelor,86098.0,Married,Star,4202.66,Standard,2013,11,,,24,134,19,40995,4117.32,1219,99,2017,2018,2,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
713636,Canada,Ontario,London,M5B 3E4,Male,Doctor,48109.0,Married,Star,4212.8,Standard,2014,8,,,24,108,21,37547,3794.16,547,44,2017,2018,2,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,True
302509,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Doctor,74238.0,Married,Star,4213.92,Standard,2017,3,,,24,92,40,24838,2495.84,0,0,2017,2018,2,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True
789421,Canada,British Columbia,Vancouver,V1E 4R6,Female,College,71960.0,Single,Star,4217.86,Standard,2016,11,,,24,105,22,41722,4220.8,0,0,2017,2018,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
914255,Canada,Ontario,Toronto,M8Y 4K8,Male,College,71960.0,Single,Star,4217.86,Standard,2015,11,2016.0,7.0,24,0,0,0,0.0,0,0,2017,2018,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
675879,Canada,Alberta,Edmonton,T3G 6Y6,Male,Bachelor,78617.0,Married,Aurora,8000.55,2018 Promotion,2018,2,,,24,87,16,18464,1948.0,541,44,2017,2018,2,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,True
404426,Canada,British Columbia,Vancouver,V6E 3D9,Female,Doctor,99696.0,Married,Star,4223.27,Standard,2014,9,,,24,91,30,36840,3714.44,1445,118,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
260106,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,88876.0,Single,Star,4228.25,Standard,2013,6,2017.0,4.0,24,19,10,7871,786.0,0,0,2017,2018,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False
827194,Canada,Alberta,Edmonton,T3G 6Y6,Female,Bachelor,71450.0,Married,Aurora,8255.76,2018 Promotion,2018,3,,,24,48,12,9511,1007.0,1158,94,2017,2018,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,True
438023,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,College,71960.0,Married,Star,4228.73,Standard,2013,1,,,24,90,22,32563,3316.64,0,0,2017,2018,2,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,True
397518,Canada,Saskatchewan,Regina,S6J 3G0,Male,Bachelor,76056.0,Married,Star,4235.18,Standard,2018,1,2018.0,9.0,24,56,26,15580,1579.32,0,0,2017,2018,2,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,False
645742,Canada,Ontario,Kingston,M9K 2P4,Male,Bachelor,76056.0,Married,Star,4235.18,Standard,2014,8,2015.0,8.0,24,0,0,0,0.0,0,0,2017,2018,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
872932,Canada,Quebec,Montreal,H2Y 2W2,Male,High School or Below,72685.0,Married,Star,4236.3,Standard,2015,3,,,24,142,36,39111,3928.56,448,36,2017,2018,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
407945,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,75108.0,Married,Star,4236.47,Standard,2012,12,,,24,168,33,52732,5272.68,1053,85,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
211714,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Doctor,103572.0,Married,Star,4236.84,Standard,2015,6,,,24,173,60,50241,5057.36,3025,245,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
410982,Canada,Ontario,Trenton,K8V 4B2,Male,Master,132353.0,Married,Star,4237.37,Standard,2017,2,,,24,146,35,40212,4055.92,2156,175,2017,2018,2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
905213,Canada,British Columbia,Vancouver,V6E 3D9,Female,Master,132353.0,Married,Star,4237.37,Standard,2015,10,,,24,111,35,37416,3793.44,1694,136,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
147898,Canada,Quebec,Tremblant,H5Y 2S9,Female,High School or Below,59849.0,Divorced,Star,4241.64,Standard,2012,8,,,24,130,23,41638,4197.56,1443,117,2017,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
